resume_seq,recruitment_seq,text_keyword_x,text_keyword_y
U03457,R03277,마케팅;마케팅기획;브랜딩;패션마케팅;VMD;패션디자인;실내디자인;인테리어;광고기획;디자인;색채,
U05695,R03277,패션;MD;기획;열정;성실,
U01493,R05913,상품기획;MD;머천다이징;MR,
U02618,R05913,기획MD;생산MD,
U03745,R05913,상품기획;기획MD;영업기획;영업MD;머천다이저,
U04411,R05913,MD;영업;영업MD,
U06110,R05913,상품기획,
U07497,R05913,기획MD,
U08119,R05913,기획MD,
U01493,R06116,상품기획;MD;머천다이징;MR,
U03072,R06116,생산관리,
U04991,R06116,국내;해외생산관리,
U05094,R06116,여성복생산MD;생산MD;생산관리;골프생산,
U05548,R06116,의류;생산관리;의류;바이어관리;바이어발굴;바이어상담;해외영업;중국무역;해외사업;해외지사,
U06110,R06116,상품기획,
U08132,R06116,생산관리;우븐;다이마루;다운;패딩,
U08203,R06116,MD;기획생산;생산관리;중국생산,
U01494,R05878,매장영업관리,
U02470,R05878,매장영업관리머천다이저,
U02566,R05878,바이어상담매장관리상권분석등,
U03453,R05878,매장영업,
U04328,R05878,남성복;의류,
U06352,R05878,상품기획;생산관리;오더관리;홈쇼핑영업,
U07672,R05878,영업,
U07740,R05878,매장영업관리,
U08325,R05878,매장영업;로드샵;영업기획;의류영업;대리점,
U01497,R03169,MD;기획MD;온라인MD,
U02782,R03169,모델피팅;의류;웨딩;뷰티,
U04560,R03169,마케팅;상품기획;기획MD;영업MD;MD;패션마케팅;남성복;스포츠웨어;여성복,
U05475,R03169,상품기획;바잉;머천다이저;해외영업;중국영업;국내영업;패턴;MD,
U01497,R02287,MD;기획MD;온라인MD,
U01686,R02287,물류영업MD,
U02219,R02287,영업MD;기획MD;영업지원,
U03056,R02287,영업기획영업MD기획MD,
U03318,R02287,,
U05231,R02287,영업MD,
U05284,R02287,상품기획;MD;기획MD;디자이너;영업;디자인;디자이너,
U06285,R02287,상품기획;패션MD;MD;패션디자인;여성의류디자인;여성복디자인;매장영업관리,
U07796,R02287,영업MD;영업관리,
U01499,R05862,매장관리;바이어;백화점MD;패션MD;MD;구두;남성복;섬유;의류;의복;잡화;코디네이터,
U01782,R05862,패션디자인;우븐디자인;다이마루디자인,
U03031,R05862,영업기획;유통영업;거래처관리;매장관리;시스템영업,
U03469,R05862,여성복디자이너;텍스타일디자이너,
U03719,R05862,영업,
U05657,R05862,텍스타일패션,
U05888,R05862,패션,
U06041,R05862,기획MD;상품기획;영업기획;디자이너;영업MD;영업;매장영업;상설영업,
U06454,R05862,마케팅;그래픽디자인;AE,
U08376,R05862,상품기획;영업MD;MD;영업관리,
U01499,R06319,매장관리;바이어;백화점MD;패션MD;MD;구두;남성복;섬유;의류;의복;잡화;코디네이터,
U01841,R06319,디자이너;상품기획;디스플레이;영업,
U02213,R06319,패션스타일링,
U03080,R06319,머천다이저;디스플레이,
U03450,R06319,MD;마케팅;VMD;상품기획;바잉,
U04101,R06319,패션디자인;패션;의상디자인;의상;코디네이터;스타일리스트;VMD,
U06351,R06319,MD,
U06573,R06319,영업관리,
U06681,R06319,,
U07573,R06319,디자이너;남성복;스포츠웨어;편집디자인;코디네이터;일러스트레이터;VMD;MD,
U08422,R06319,디자이너;VMD;기획MD;MD;상품기획;디스플레이;소재디자이너,
U01501,R06403,매장영업,
U02440,R06403,디자이너;패션디자이너;여성의류;영캐쥬얼;인턴;캐쥬얼웨어,
U04961,R06403,여성복,
U06439,R06403,영업MD영업관리영업기획,
U07132,R06403,매장영업백화점로드숍할인점;영업MD,
U07368,R06403,여성복디자인;여성복;남성복;아동복;유아복;디자이너;테크니컬디자이너;패션디자이너;의상디자인;스타일디자이너,
U07581,R06403,여성복디자인;니트디자인,
U08116,R06403,MD,
U08196,R06403,디자이너;신입;패션디자이너,
U08327,R06403,MD;기획;영업MD;기획MD;매장관리,
U01501,R00530,매장영업,
U05032,R00530,영업관리;의류;패션;매장관리;교육;VMD,
U05608,R00530,백화점대리점영업,
U06060,R00530,핸드백디자이너잡화디자이너,
U07132,R00530,매장영업백화점로드숍할인점;영업MD,
U01501,R00700,매장영업,
U06562,R00700,상품MD;기획MD;영업MD,
U06754,R00700,머천다이저;영업MD;바잉MD;바이어;해외;상품기획,
U07050,R00700,패션,
U07093,R00700,의류영업,
U01501,R02960,매장영업,
U01689,R02960,머천다이저;MD;매장영업관리;영업MD;국내영업;영업,
U02765,R02960,영업MD;머천다이저;마케팅기획;유통관리;매장영업관리,
U03004,R02960,영업관리;영업기획;상품관리;MD,
U03319,R02960,기획력과분석력을겸비한패션인,
U03636,R02960,영업기획;영업MD;영업관리,
U05948,R02960,바잉MD;영업MD;유통MD;전략기획,
U01502,R05221,영업관리;영업팀장;영업기획,영업;매장관리;개설영업
U03004,R05221,영업관리;영업기획;상품관리;MD,영업;매장관리;개설영업
U03342,R05221,남성복;여성복디자인;상품기획;영업기획;머천다이저MD,영업;매장관리;개설영업
U04238,R05221,면세점;백화점영업영업관리영업MD,영업;매장관리;개설영업
U07473,R05221,매장영업관리,영업;매장관리;개설영업
U08289,R05221,상품기획;매장영업관리,영업;매장관리;개설영업
U01503,R02877,상품기획;MD;머천다이징;패션프로모션;패션마케팅,
U02548,R02877,MD,
U05120,R02877,스타일디자이너,
U05973,R02877,의류디자이너,
U06711,R02877,기획MD;소재디자이너,
U07261,R02877,생산;부자재,
U08214,R02877,기획MD;생산관리;원부자재구매;원가관리;단가네고,
U01504,R03459,디자이너,
U01765,R03459,디자인실총괄디자이너,
U02085,R03459,디자이너,
U02345,R03459,의류디자인,
U02464,R03459,디자이너,
U01504,R04535,디자이너,
U02132,R04535,VMD;디스플레이,
U05615,R04535,의상디자인;패션디자인;VMD,
U07694,R04535,디자이너,
U08074,R04535,의류디자이너,
U01506,R02465,기획;바잉;MD,기획MD
U02671,R02465,MD;기획MD;생산MD;영업MD;바잉MD;머천다이저;상품기획;남성복;여성복,기획MD
U03853,R02465,상품기획;머천다이저;MD;패션MD;기획MD,기획MD
U05049,R02465,상품관리;영업관리,기획MD
U05098,R02465,기획MD;상품기획;여성복MD;여성복기획MD,기획MD
U06397,R02465,MD,기획MD
U06990,R02465,온라인MD;제휴MD,기획MD
U07110,R02465,기획MD,기획MD
U08166,R02465,패션MD;기획MD;영업MD;의복;가방;구두;잡화,기획MD
U08327,R02465,MD;기획;영업MD;기획MD;매장관리,기획MD
U01508,R01521,의상디자인;패션디자인,
U03425,R01521,의상;의류;섬유,
U04877,R01521,여성복디자인,
U05637,R01521,상품기획;디자이너;패션정보;컬러분석;마켓분석;브랜딩,
U06040,R01521,골프웨어스포츠웨어디자인,
U01508,R00101,의상디자인;패션디자인,
U01671,R00101,아동복디자이너,
U02894,R00101,패션디자이너;상품기획,
U03091,R00101,머천다이저;캐주얼;봉제;가방;의류,
U05810,R00101,디자인,
U06399,R00101,디자이너;우븐디자이너;남성복막내디자이너,
U08463,R00101,디자인;MD;의류디자인;패션디자인,
U01508,R02562,의상디자인;패션디자인,
U02633,R02562,여성복디자인;패션디자인;신발디자인;섬유디자인;패션MD;의류;잡화,
U02929,R02562,상품기획,
U03129,R02562,컬러리스트;색채디자인;코디네이터;일본,
U03467,R02562,의류;니트;여성복디자인;소재디자인;섬유디자인;패션디자인;텍스타일디자인,
U05016,R02562,의상디자인,
U06695,R02562,디자이너,
U01508,R05969,의상디자인;패션디자인,
U03038,R05969,머천다이저;상품기획,
U03816,R05969,상품기획;패션마케팅,
U05842,R05969,상품기획;머천다이저,
U06695,R05969,디자이너,
U01510,R02039,매장영업;전략기획;경영관리,의류;패션
U04019,R02039,여성복;골프스포츠;가두점백화점영업및개설;상품기획;마케팅홍보;사업부장,의류;패션
U06379,R02039,패션영업,의류;패션
U07067,R02039,경험과현장중심의인재,의류;패션
U07856,R02039,영업;브랜드관리,의류;패션
U08192,R02039,매장영업관리,의류;패션
U01514,R01735,의류,
U06353,R01735,의상디자인,
U06794,R01735,상품기획;생산관리;구매관리;품질관리;캐쥬얼MD;섬유;남성복;스포츠웨어;아동복;우븐;원단;의류;데님;니트;의복;잡화;소재개발;캐주얼;봉제,
U07710,R01735,영업MD,
U08014,R01735,상품기획;바잉MD;영업MD;온라인MD;기획MD,
U08366,R01735,여성복디자인;우븐디자인;패션디자인;의류;의복,
U01516,R02820,여성복디자이너;실장;본부장;디렉터,
U01577,R02820,여성복디자이너,
U03051,R02820,여성복디자이너,
U03090,R02820,패션;상품기획;MD;의류;디자이너,
U05161,R02820,상품기획;디스플레이,
U01517,R02887,유아동복;소재;VMD;그래픽디자인,그래픽디자이너;시스템옴므;HOMME;디자이너;아트기획실;한섬;SYSTEM
U02222,R02887,디자인;패턴;기획;마케팅;여성복MD,그래픽디자이너;시스템옴므;HOMME;디자이너;아트기획실;한섬;SYSTEM
U02798,R02887,디자인;MD,그래픽디자이너;시스템옴므;HOMME;디자이너;아트기획실;한섬;SYSTEM
U02939,R02887,그래픽디자이너,그래픽디자이너;시스템옴므;HOMME;디자이너;아트기획실;한섬;SYSTEM
U03268,R02887,의류그래픽디자이너;FG디자이너,그래픽디자이너;시스템옴므;HOMME;디자이너;아트기획실;한섬;SYSTEM
U03675,R02887,잡지편지;출판편집;카탈로그편집;편집디자인;신문광고;광고디자인;잡지광고;POP광고;시각디자인;포스터디자인;옥외광고;정보디자인;디지털디자인;타이포그래픽;전시디자인;VMD,그래픽디자이너;시스템옴므;HOMME;디자이너;아트기획실;한섬;SYSTEM
U05702,R02887,디자이너;여성복;소재디자이너;캐쥬얼,그래픽디자이너;시스템옴므;HOMME;디자이너;아트기획실;한섬;SYSTEM
U06161,R02887,디스플레이;VMD,그래픽디자이너;시스템옴므;HOMME;디자이너;아트기획실;한섬;SYSTEM
U06528,R02887,디자이너신입,그래픽디자이너;시스템옴므;HOMME;디자이너;아트기획실;한섬;SYSTEM
U06886,R02887,,그래픽디자이너;시스템옴므;HOMME;디자이너;아트기획실;한섬;SYSTEM
U01518,R04516,신입디자이너,
U02052,R04516,여성복디자이너,
U02252,R04516,디자인;여성복디자이너;패션디자이너;디자이너;신입디자이너;피팅;막내디자이너;영캐쥬얼;컬러리스트;캐쥬얼;우븐디자인;아동복디자인;여성복디자인;패션디자인;VMD,
U03191,R04516,인턴;신입;디자이너,
U03743,R04516,패션디자이너,
U05549,R04516,디자이너,
U01520,R00132,아동복경력뉴욕여성복디자이너,
U02072,R00132,스타일디자이너,
U04169,R00132,,
U04625,R00132,여성복디자인,
U07516,R00132,상품기획MD;패션디자이너,
U08121,R00132,디자이너,
U01520,R01376,아동복경력뉴욕여성복디자이너,
U02625,R01376,생산관리;영업관리;마케팅;머천다이저;상품기획;섬유;의류;패션,
U03350,R01376,머천다이저,
U05129,R01376,상품기획;MD,
U05498,R01376,상품기획;생산관리;수출입무역관련,
U01520,R00306,아동복경력뉴욕여성복디자이너,
U04701,R00306,상품기획,
U01520,R05082,아동복경력뉴욕여성복디자이너,
U05153,R05082,우븐디자인;패션디자인,
U06000,R05082,디자이너,
U06277,R05082,해외경험경력직디자이너,
U06429,R05082,디자인;디자이너;우븐디자이너;쌤플;상품기획,
U07451,R05082,,
U07876,R05082,패션디자인;의상디자인;상품기획,
U01522,R04203,경영기획;경영전략;사업기획;신규사업기획;브랜딩;사업기획;사업제휴;온라인마케팅;CMO;마케팅;무역;무역일반,
U05586,R04203,영업;해외영업;영어;섬유;원단;의류;경력;FABRIC;WOVEN;KNIT,
U05886,R04203,,
U08161,R04203,무역;섬유;영업관리;영업기획;대리점관리;거래처관리,
U01525,R00903,머천다이저;남성복MD;신사복MD;패션MD;패션머천다이저,
U03451,R00903,의류디자인,
U05549,R00903,디자이너,
U06708,R00903,상품기획,
U07361,R00903,디자인;디자이너,
U07540,R00903,패션MD,
U07589,R00903,패션디자이너,
U07773,R00903,남성복;패션디자이너,
U08235,R00903,소재디자이너;남성복디자이너,
U01526,R01217,디자이너,
U01766,R01217,디자이너;패션디자인,
U01819,R01217,디자이너,
U03612,R01217,소재디자이너;칼라리스트,
U04572,R01217,여성복디자이너,
U05763,R01217,경력디자이너;여성복디자이너,
U01526,R05643,디자이너,
U01863,R05643,여성복디자이너;패션디자이너;아동복디자이너,
U01903,R05643,유니섹스디자인;스포츠디자인;여성복디자인;남성복디자인;유니폼디자인;니트디자인;잡화디자인,
U02825,R05643,의상디자인의상디자이너,
U04273,R05643,패션디자인,
U05678,R05643,코디네이터;스타일리스트;디스플레이;머천다이저,
U07297,R05643,우븐디자이너;여성복디자이너,
U08029,R05643,디자이너;여성복;스타일팀;경력;영캐주얼;영밸류;영캐릭터,
U01529,R03385,남성복디자이너,
U01875,R03385,패션디자이너,
U02642,R03385,상품기획;디자이너,
U03933,R03385,디자이너,
U04281,R03385,상품기획;패션디자이너,
U05302,R03385,의류디자인;상품기획;이탈리아무역사무,
U05811,R03385,패션디자인,
U06856,R03385,의상디자인;상품기획;디자이너,
U06891,R03385,디자이너,
U08430,R03385,디자이너,
U01529,R03089,남성복디자이너,
U02182,R03089,다이마루;그래픽작업가능;데님;우븐,
U04543,R03089,데님디자인;우븐디자인;다이마루디자인,
U06130,R03089,의상디자이너,
U06781,R03089,의상디자인,
U01530,R00420,매장영업관리,영업MD;여성복
U02065,R00420,영업MD;영업관리,영업MD;여성복
U03234,R00420,패션MD,영업MD;여성복
U04193,R00420,기획MD;잡화MD;상품기획;리테일MD;영업MD;머천다이저,영업MD;여성복
U06521,R00420,여성의류,영업MD;여성복
U06703,R00420,MD;영업;기획,영업MD;여성복
U07710,R00420,영업MD,영업MD;여성복
U07786,R00420,패션MD;상품기획;패션;영업기획,영업MD;여성복
U01530,R01415,매장영업관리,
U03486,R01415,영업;MD;매장영업,
U03614,R01415,매장영업관리,
U05026,R01415,영업대리점,
U06931,R01415,섬유;의복;의류;캐주얼;매장관리;영업기획;대리점관리;거래처관리;국내영업;백화점영업;매장관리;할인점,
U07823,R01415,매장영업관리,
U08055,R01415,매장영업관리,
U01534,R06634,MD,
U01796,R06634,생산관리,
U03072,R06634,생산관리,
U03304,R06634,상품기획;MD;머천다이저;영업관리;영업MD;기획MD,
U03356,R06634,의류생산관리;영어;중국어능통자;해외직소싱경력자,
